"Country or Area","Year","Value"
"France","1994","1955.03486596281"
"France","1993","2936.3826813825"
"France","1992","4417.80752937641"
"France","1991","5124.37681761492"
"France","1990","4402.19994328629"
"Germany","2017","11010.8149603833"
"Germany","2016","11258.4757517595"
"Germany","2015","11296.1591321535"
"Germany","2014","11092.7511782102"
"Germany","2013","10922.8261125788"
"Germany","2012","10919.5207965479"
"Germany","2011","10747.6428640531"
"Germany","2010","10332.1347738044"
"Germany","2009","9997.51285368798"
"Germany","2008","9737.98719790857"
"Germany","2007","9781.37468655499"
"Germany","2006","9347.69067723775"
"Germany","2005","8987.66109369749"
"Germany","2004","8730.1723902465"
"Germany","2003","8282.01271822557"
"Germany","2002","8076.73993097778"
"Germany","2001","7434.98248633516"
"Germany","2000","6008.86023889233"
"Germany","1999","5183.15083861835"
"Germany","1998","4853.14226925822"
"Germany","1997","4137.41557638474"
"Germany","1996","3388.67625603985"
"Germany","1995","2597.2982400884"
"Germany","1994","2667.14257438615"
"Germany","1993","2467.64691223775"
"Germany","1992","252.0444590521"
"Germany","1991","3.0020062644"
"Greece","2017","6179.3187651924"
"Greece","2016","6223.86169631182"
"Greece","2015","5999.84435447847"
"Greece","2014","5842.95097014806"
"Greece","2013","5741.47627757344"
"Greece","2012","5153.9310515242"
"Greece","2011","4747.22422242122"
"Greece","2010","4467.7641233117"
"Greece","2009","4036.0151927208"
"Greece","2008","3712.34559194796"
"Greece","2007","3246.63319696743"
"Greece","2006","2723.62792706369"
"Greece","2005","5078.02569564883"
"Greece","2004","4928.26924985721"
"Greece","2003","4733.64897000133"
"Greece","2002","5090.33300671548"
"Greece","2001","4781.51816000275"
"Greece","2000","5261.86231892746"
"Greece","1999","6721.12967716985"
"Greece","1998","5767.51429514513"
"Greece","1997","5166.48802785957"
"Greece","1996","4820.16537150106"
"Greece","1995","4157.37596992872"
"Greece","1994","2712.11246316"
"Greece","1993","2032.43915305"
"Greece","1992","1149.072"
"Greece","1991","1400.08"
"Greece","1990","1182.816"
"Hungary","2017","1801.17084012479"
"Hungary","2016","1648.00129413806"
"Hungary","2015","2202.19228968367"
"Hungary","2014","1694.25849452519"
"Hungary","2013","1252.76381953035"
"Hungary","2012","1203.11537301663"
"Hungary","2011","1308.42793454132"
"Hungary","2010","1203.20279797376"
"Hungary","2009","1102.14946979842"
"Hungary","2008","1134.91083314673"
"Hungary","2007","1023.66147393982"
"Hungary","2006","912.070326239288"
"Hungary","2005","775.918959796185"
"Hungary","2004","669.800832806797"
"Hungary","2003","504.813007219664"
"Hungary","2002","379.560130030422"
"Hungary","2001","261.229989513028"
"Hungary","2000","211.116934676688"
"Hungary","1999","301.60078736286"
"Hungary","1998","147.404479828517"
"Hungary","1997","71.0831933945601"
"Hungary","1996","38.7829584113629"
"Hungary","1995","37.1507849787072"
"Hungary","1994","32.4108973460446"
"Hungary","1993","27.5256245770809"
