"Country or Area","Year","Value"
"Ireland","2000","14345.6897637146"
"Ireland","1999","14939.1653624954"
"Ireland","1998","15441.5190877467"
"Ireland","1997","15210.6182575957"
"Ireland","1996","15242.0512446302"
"Ireland","1995","15003.5625798239"
"Ireland","1994","14991.5165723139"
"Ireland","1993","15072.7355649155"
"Ireland","1992","15056.1771182746"
"Ireland","1991","14942.8274068505"
"Ireland","1990","14760.959233677"
"Italy","2017","43852.3246022195"
"Italy","2016","43576.6085763812"
"Italy","2015","43800.5002909335"
"Italy","2014","43830.1231095132"
"Italy","2013","44682.2672575065"
"Italy","2012","46081.5289196598"
"Italy","2011","45486.8346897786"
"Italy","2010","46918.9073359078"
"Italy","2009","47252.7996395146"
"Italy","2008","47292.9916577124"
"Italy","2007","47681.3722395404"
"Italy","2006","47011.0463561846"
"Italy","2005","48299.49345544"
"Italy","2004","47779.1552244791"
"Italy","2003","49417.5455887931"
"Italy","2002","49228.510865084"
"Italy","2001","50879.9080539876"
"Italy","2000","50765.1939530396"
"Italy","1999","50857.8969147882"
"Italy","1998","50895.525245699"
"Italy","1997","51387.256729155"
"Italy","1996","50860.7799022993"
"Italy","1995","50360.8900842524"
"Italy","1994","49732.0038858635"
"Italy","1993","49308.80213455"
"Italy","1992","48992.6223412298"
"Italy","1991","49164.8137416496"
"Italy","1990","48262.9333839036"
"Japan","2017","30064.3748216013"
"Japan","2016","30504.056315853"
"Japan","2015","30830.4215026274"
"Japan","2014","31654.60552069"
"Japan","2013","32287.73428106"
"Japan","2012","32642.8853151467"
"Japan","2011","33501.0545699773"
"Japan","2010","34496.9893878054"
"Japan","2009","33984.702324108"
"Japan","2008","34947.685281124"
"Japan","2007","35278.439871608"
"Japan","2006","35039.1930580785"
"Japan","2005","35665.6384100312"
"Japan","2004","35871.7305158975"
"Japan","2003","34868.0608748032"
"Japan","2002","36341.8284543617"
"Japan","2001","37069.8745368313"
"Japan","2000","37950.8688737417"
"Japan","1999","37955.4153841519"
"Japan","1998","38068.1066860995"
"Japan","1997","39925.0058586885"
"Japan","1996","40669.6971315704"
"Japan","1995","41865.4090742382"
"Japan","1994","43345.7544110719"
"Japan","1993","39954.9741602331"
"Japan","1992","44044.2319030649"
"Japan","1991","43184.4880833403"
"Japan","1990","44346.6455200212"
"Latvia","2017","1804.62881211807"
"Latvia","2016","1778.76054779622"
"Latvia","2015","1728.10882765695"
"Latvia","2014","1815.93722078773"
"Latvia","2013","1759.02984031823"
"Latvia","2012","1726.78223704417"
"Latvia","2011","1683.25016560471"
"Latvia","2010","1728.91136906137"
"Latvia","2009","1764.77914193375"
"Latvia","2008","1755.09852736238"
"Latvia","2007","1794.47641968677"
"Latvia","2006","1745.78650520911"
"Latvia","2005","1787.43616735742"
"Latvia","2004","1738.79905736426"
"Latvia","2003","1768.43031898411"
"Latvia","2002","1861.16345996451"
"Latvia","2001","1887.53506465719"
"Latvia","2000","1808.05165631353"
"Latvia","1999","1806.48244762022"
"Latvia","1998","1937.21104795381"
"Latvia","1997","2022.65707104037"
"Latvia","1996","2050.23051078947"
"Latvia","1995","2087.51574911869"
"Latvia","1994","2103.38110966501"
"Latvia","1993","2273.18642260602"
"Latvia","1992","2994.68721988602"
"Latvia","1991","3482.2467091971"
"Latvia","1990","3537.26511799327"
"Liechtenstein","2017","18.0030402154355"
"Liechtenstein","2016","18.4270665578803"
"Liechtenstein","2015","18.41323430091"
"Liechtenstein","2014","18.7003255335487"
"Liechtenstein","2013","18.7346593566618"
"Liechtenstein","2012","19.5341756703058"
"Liechtenstein","2011","19.1494947378512"
"Liechtenstein","2010","18.849723535501"
"Liechtenstein","2009","19.4202545846803"
"Liechtenstein","2008","19.5941116721905"
"Liechtenstein","2007","19.380772494297"
"Liechtenstein","2006","19.152531290797"
"Liechtenstein","2005","18.4230959869575"
"Liechtenstein","2004","17.9630645497203"
"Liechtenstein","2003","17.8956277976725"
"Liechtenstein","2002","17.7447892449403"
"Liechtenstein","2001","17.5703782352195"
"Liechtenstein","2000","16.7365222995755"
"Liechtenstein","1999","17.1459340004897"
"Liechtenstein","1998","17.827646579956"
"Liechtenstein","1997","17.985435251397"
"Liechtenstein","1996","18.2455438672458"
"Liechtenstein","1995","17.9051824941577"
"Liechtenstein","1994","17.9283457509575"
"Liechtenstein","1993","17.8217888467335"
"Liechtenstein","1992","18.623094234254"
"Liechtenstein","1991","19.0575051391455"
"Liechtenstein","1990","19.1184388558025"
"Lithuania","2017","3284.62668465926"
"Lithuania","2016","3334.9680760032"
"Lithuania","2015","3425.88413961141"
"Lithuania","2014","3472.87620528483"
"Lithuania","2013","3465.91083486133"
"Lithuania","2012","3533.29403823985"
"Lithuania","2011","3524.82511187204"
"Lithuania","2010","3685.49783000962"
"Lithuania","2009","3709.96404491239"
"Lithuania","2008","3807.20684436235"
"Lithuania","2007","3872.61025800385"
"Lithuania","2006","3909.27251595935"
"Lithuania","2005","3909.76581509865"
"Lithuania","2004","3916.38021665807"
"Lithuania","2003","3896.72949379729"
"Lithuania","2002","3839.75230990818"
"Lithuania","2001","3786.85011613476"
"Lithuania","2000","3861.00300444145"
"Lithuania","1999","4000.5901548367"
"Lithuania","1998","4250.58379893126"
"Lithuania","1997","4367.12971984677"
"Lithuania","1996","4356.40773158213"
"Lithuania","1995","4435.2433356099"
"Lithuania","1994","4668.05995490637"
"Lithuania","1993","5177.42653561128"
"Lithuania","1992","5927.33993705507"
"Lithuania","1991","6795.43818880719"
"Lithuania","1990","7006.0113833979"
"Luxembourg","2017","593.715203067542"
"Luxembourg","2016","585.511596349745"
"Luxembourg","2015","581.378111674534"
"Luxembourg","2014","575.601470330369"
"Luxembourg","2013","562.840806102108"
"Luxembourg","2012","558.562802497856"
"Luxembourg","2011","566.59075947139"
"Luxembourg","2010","590.989599435012"
"Luxembourg","2009","590.975329669903"
"Luxembourg","2008","589.294897390955"
"Luxembourg","2007","578.988404646239"
"Luxembourg","2006","569.994137593527"
"Luxembourg","2005","573.524330216754"
"Luxembourg","2004","574.395765097091"
"Luxembourg","2003","577.699583016888"
"Luxembourg","2002","588.262465643016"
"Luxembourg","2001","588.733703884229"
"Luxembourg","2000","583.580092322572"
"Luxembourg","1999","590.895464086715"
"Luxembourg","1998","586.12329542777"
"Luxembourg","1997","588.533585534144"
"Luxembourg","1996","593.829468658031"
"Luxembourg","1995","584.986654396907"
"Luxembourg","1994","569.119035361945"
"Luxembourg","1993","581.562795717643"
"Luxembourg","1992","576.709284951597"
"Luxembourg","1991","592.320516440566"
"Luxembourg","1990","580.149747167221"
"Malta","2017","187.49234556925"
"Malta","2016","183.874696337222"
"Malta","2015","181.650875422381"
"Malta","2014","173.861949203412"
"Malta","2013","158.895042113318"
"Malta","2012","169.591489103341"
"Malta","2011","168.629668095561"
"Malta","2010","180.258629859229"
"Malta","2009","162.552504810126"
"Malta","2008","147.610048174329"
"Malta","2007","228.064668266266"
"Malta","2006","221.899994876249"
"Malta","2005","214.220085556325"
"Malta","2004","202.795740090583"
"Malta","2003","193.047178250988"
"Malta","2002","186.234826623663"
"Malta","2001","179.5555210879"
"Malta","2000","174.91072387401"
"Malta","1999","164.411887232431"
"Malta","1998","157.522599823694"
"Malta","1997","151.007051053519"
"Malta","1996","144.12117972621"
"Malta","1995","137.276213730544"
"Malta","1994","132.332302408461"
"Malta","1993","126.122056221703"
"Malta","1992","119.215321521293"
"Malta","1991","112.098204569115"
"Malta","1990","105.268029159929"
"Monaco","2017","2.442145538014"
"Monaco","2016","2.76240222424525"
"Monaco","2015","3.00750502775125"
"Monaco","2014","2.5410078932935"
"Monaco","2013","2.707554673782"
"Monaco","2012","2.94828342710125"
"Monaco","2011","2.3257437294135"
"Monaco","2010","2.5932314601335"
"Monaco","2009","1.43699319274875"
"Monaco","2008","2.98445203038325"
"Monaco","2007","3.0315085441195"
"Monaco","2006","3.089613741229"
"Monaco","2005","2.90406688485425"
"Monaco","2004","2.60989589142825"
"Monaco","2003","2.3149773792115"
"Monaco","2002","2.07706746850625"
"Monaco","2001","2.35103197511375"
"Monaco","2000","2.5318505109925"
"Monaco","1999","2.236693449203"
"Monaco","1998","1.481837402328"
"Monaco","1997","1.2739805813445"
"Monaco","1996","1.724819641225"
"Monaco","1995","1.6125308455205"
"Monaco","1994","1.66885843368775"
"Monaco","1993","1.82308483001875"
"Monaco","1992","2.0315263172355"
"Monaco","1991","2.08449562873725"
"Monaco","1990","2.152541545391"
"Netherlands","2017","18030.5495660592"
"Netherlands","2016","18347.5136753392"
"Netherlands","2015","18216.7804511344"
"Netherlands","2014","18018.4856236071"
"Netherlands","2013","18432.0564227724"
"Netherlands","2012","18442.4561337186"
"Netherlands","2011","18858.5607086153"
"Netherlands","2010","19406.6217067285"
"Netherlands","2009","19491.6686470807"
"Netherlands","2008","19713.4464521864"
"Netherlands","2007","19485.9199168471"
"Netherlands","2006","19436.798846997"
"Netherlands","2005","19878.2802208369"
"Netherlands","2004","21334.8961115453"
"Netherlands","2003","21718.3842330038"
"Netherlands","2002","22492.1617641253"
"Netherlands","2001","23620.6631967859"
"Netherlands","2000","24282.7058286453"
"Netherlands","1999","25386.7576318946"
"Netherlands","1998","26645.4172340094"
"Netherlands","1997","27382.2489223497"
"Netherlands","1996","29013.4110166386"
"Netherlands","1995","29702.6136121626"
"Netherlands","1994","30422.3534736455"
"Netherlands","1993","31437.2989031017"
"Netherlands","1992","31867.230792417"
"Netherlands","1991","32255.7427490219"
"Netherlands","1990","31849.9673941373"
"New Zealand","2017","34132.0988652865"
"New Zealand","2016","34196.1577461319"
"New Zealand","2015","34636.0725115467"
"New Zealand","2014","35150.2060937073"
"New Zealand","2013","34899.7803908846"
"New Zealand","2012","34811.7497680387"
"New Zealand","2011","34348.6739758645"
"New Zealand","2010","34220.9831179042"
"New Zealand","2009","34181.8267564325"
"New Zealand","2008","34007.383963214"
"New Zealand","2007","35012.4565566889"
"New Zealand","2006","35945.5822772626"
"New Zealand","2005","35731.0964699732"
"New Zealand","2004","35509.9132886425"
"New Zealand","2003","35541.7221987414"
"New Zealand","2002","35413.6991276372"
"New Zealand","2001","35607.3910076187"
"New Zealand","2000","35223.3875559986"
"New Zealand","1999","34344.1105420651"
"New Zealand","1998","34095.8461000832"
"New Zealand","1997","34644.6211825555"
"New Zealand","1996","33969.1621025147"
"New Zealand","1995","33366.70330271"
"New Zealand","1994","32962.8698546447"
"New Zealand","1993","32117.4360425676"
"New Zealand","1992","31904.7710655644"
"New Zealand","1991","32274.9866550317"
"New Zealand","1990","32149.9629498964"
"Norway","2017","5023.50850917224"
"Norway","2016","5093.12181008773"
"Norway","2015","5191.09966788793"
"Norway","2014","5300.55886887295"
"Norway","2013","5211.04885272451"
"Norway","2012","5182.47121240633"
"Norway","2011","5222.56926822322"
"Norway","2010","5380.08143308317"
"Norway","2009","5362.22458933089"
"Norway","2008","5327.10666856383"
"Norway","2007","5471.41015689897"
"Norway","2006","5356.23150219245"
"Norway","2005","5480.14796643813"
"Norway","2004","5682.00161788948"
